Entity,Year,Code,"Share of total deaths that are from all causes attributed to unsafe water source, in both sexes aged age-standardized",wat_sm,wat_bas_minus_sm,wat_lim,wat_unimp,wat_sur,wat_imp,"GDP per capita, PPP (constant 2017 international $)",Population (historical estimates),san_od,Domestic general government health expenditure (% of GDP),wat_imp_urban,wat_imp_rural,death_share_risk,income_class,death_share_diarrheal_disease,wat_imp_without_share,country_physicians_proportion
Nigeria,2011,NGA,8.272827,18.33,43.43,7.73,17.11,13.41,69.48,4975.638,165463744,22.21,0.47937733,88.84,54.05,high-risk from unsafe water,Middle Income,0.09794181860166297,30.02501321377087,0.035099000000000005
Nigeria,2012,NGA,8.054962,18.72,44.79,7.5,16.51,12.47,71.01,5045.4717,170075936,21.81,0.5443668,89.56,55.69,high-risk from unsafe water,Middle Income,0.0942261461374524,28.500067169996345,0.035099000000000005
Nigeria,2012,NGA,8.054962,18.72,44.79,7.5,16.51,12.47,71.01,5045.4717,170075936,21.81,0.5443668,89.56,55.69,high-risk from unsafe water,Middle Income,0.0942261461374524,28.500067169996345,0.035099000000000005
Nigeria,2012,NGA,8.054962,18.72,44.79,7.5,16.51,12.47,71.01,5045.4717,170075936,21.81,0.5443668,89.56,55.69,high-risk from unsafe water,Middle Income,0.0942261461374524,28.500067169996345,0.035099000000000005
Nigeria,2012,NGA,8.054962,18.72,44.79,7.5,16.51,12.47,71.01,5045.4717,170075936,21.81,0.5443668,89.56,55.69,high-risk from unsafe water,Middle Income,0.0942261461374524,28.500067169996345,0.035099000000000005
Nigeria,2013,NGA,7.9619975,19.11,46.16,7.26,15.92,11.55,72.53,5238.8325,174726128,21.42,0.4892784,90.29,57.32,high-risk from unsafe water,Middle Income,0.08793338566971506,27.008504417839557,0.038279999999999995
Nigeria,2013,NGA,7.9619975,19.11,46.16,7.26,15.92,11.55,72.53,5238.8325,174726128,21.42,0.4892784,90.29,57.32,high-risk from unsafe water,Middle Income,0.08793338566971506,27.008504417839557,0.038279999999999995
Nigeria,2016,NGA,7.6665106,20.23,50.31,6.41,14.14,8.91,76.95,5209.074,188666928,20.23,0.47496936,92.46,62.24,high-risk from unsafe water,Middle Income,0.08740159271581503,22.72047435891891,0.044939999999999994
Nigeria,2016,NGA,7.6665106,20.23,50.31,6.41,14.14,8.91,76.95,5209.074,188666928,20.23,0.47496936,92.46,62.24,high-risk from unsafe water,Middle Income,0.08740159271581503,22.72047435891891,0.044939999999999994
Nigeria,2016,NGA,7.6665106,20.23,50.31,6.41,14.14,8.91,76.95,5209.074,188666928,20.23,0.47496936,92.46,62.24,high-risk from unsafe water,Middle Income,0.08740159271581503,22.72047435891891,0.044939999999999994
Nigeria,2017,NGA,7.5858774,20.6,51.7,6.08,13.55,8.06,78.39,5120.0054,193495904,19.84,0.5326577,93.18,63.87,high-risk from unsafe water,Middle Income,0.08294222083378054,21.320795503764256,0.035099
Nigeria,2018,NGA,7.2463827,20.96,53.11,5.73,12.97,7.23,79.81,5089.778,198387616,19.44,0.4975434,93.9,65.51,high-risk from unsafe water,Middle Income,0.07862138935123854,19.93893509965864,0.03806
Nigeria,2018,NGA,7.2463827,20.96,53.11,5.73,12.97,7.23,79.81,5089.778,198387616,19.44,0.4975434,93.9,65.51,high-risk from unsafe water,Middle Income,0.07862138935123854,19.93893509965864,0.03806
Nigeria,2018,NGA,7.2463827,20.96,53.11,5.73,12.97,7.23,79.81,5089.778,198387616,19.44,0.4975434,93.9,65.51,high-risk from unsafe water,Middle Income,0.07862138935123854,19.93893509965864,0.03806
Pakistan,2002,PAK,6.7812047,37.66,49.95,3.14,4.46,4.8,90.75,3381.1409,163262800,35.2,1.0712402,97.0,87.61,high-risk from unsafe water,Middle Income,0.08590707742363846,8.476125608528092,0.08488941176470588
Pakistan,2003,PAK,6.602736,37.75,50.06,3.12,4.45,4.61,90.94,3499.0186,166876672,33.58,0.60844594,96.98,87.88,high-risk from unsafe water,Middle Income,0.08196400273370742,8.31591008718103,0.08488941176470588
Pakistan,2003,PAK,6.602736,37.75,50.06,3.12,4.45,4.61,90.94,3499.0186,166876672,33.58,0.60844594,96.98,87.88,high-risk from unsafe water,Middle Income,0.08196400273370742,8.31591008718103,0.08488941176470588
Pakistan,2004,PAK,6.387397,37.85,50.17,3.1,4.45,4.43,91.12,3679.9072,170648624,31.97,0.6546477,96.95,88.15,high-risk from unsafe water,Middle Income,0.07787041986344993,8.149523666830152,0.07423
Pakistan,2004,PAK,6.387397,37.85,50.17,3.1,4.45,4.43,91.12,3679.9072,170648624,31.97,0.6546477,96.95,88.15,high-risk from unsafe water,Middle Income,0.07787041986344993,8.149523666830152,0.07423
Pakistan,2004,PAK,6.387397,37.85,50.17,3.1,4.45,4.43,91.12,3679.9072,170648624,31.97,0.6546477,96.95,88.15,high-risk from unsafe water,Middle Income,0.07787041986344993,8.149523666830152,0.07423
Pakistan,2004,PAK,6.387397,37.85,50.17,3.1,4.45,4.43,91.12,3679.9072,170648624,31.97,0.6546477,96.95,88.15,high-risk from unsafe water,Middle Income,0.07787041986344993,8.149523666830152,0.07423
Pakistan,2005,PAK,5.9059253,37.71,50.24,3.36,4.45,4.24,91.31,3836.0903,174372096,30.37,0.5905884,96.93,88.42,high-risk from unsafe water,Middle Income,0.07015027220869101,7.9893493968209235,0.07882
Pakistan,2005,PAK,5.9059253,37.71,50.24,3.36,4.45,4.24,91.31,3836.0903,174372096,30.37,0.5905884,96.93,88.42,high-risk from unsafe water,Middle Income,0.07015027220869101,7.9893493968209235,0.07882
Pakistan,2005,PAK,5.9059253,37.71,50.24,3.36,4.45,4.24,91.31,3836.0903,174372096,30.37,0.5905884,96.93,88.42,high-risk from unsafe water,Middle Income,0.07015027220869101,7.9893493968209235,0.07882
Pakistan,2006,PAK,5.957623,37.58,50.53,3.39,4.44,4.06,91.49,3978.0193,178069984,28.78,0.48937705,96.9,88.69,high-risk from unsafe water,Middle Income,0.07083917073862375,7.83417602822944,0.08488941176470588
Pakistan,2006,PAK,5.957623,37.58,50.53,3.39,4.44,4.06,91.49,3978.0193,178069984,28.78,0.48937705,96.9,88.69,high-risk from unsafe water,Middle Income,0.07083917073862375,7.83417602822944,0.08488941176470588
Pakistan,2006,PAK,5.957623,37.58,50.53,3.39,4.44,4.06,91.49,3978.0193,178069984,28.78,0.48937705,96.9,88.69,high-risk from unsafe water,Middle Income,0.07083917073862375,7.83417602822944,0.08488941176470588
Pakistan,2009,PAK,5.7840014,37.14,51.43,3.47,4.43,3.52,92.04,4084.8254,190123232,24.04,0.56858444,96.82,89.49,high-risk from unsafe water,Middle Income,0.06341039899847695,7.345084476577803,0.07951000000000001
Pakistan,2009,PAK,5.7840014,37.14,51.43,3.47,4.43,3.52,92.04,4084.8254,190123232,24.04,0.56858444,96.82,89.49,high-risk from unsafe water,Middle Income,0.06341039899847695,7.345084476577803,0.07951000000000001
Pakistan,2010,PAK,5.6792226,37.0,51.73,3.5,4.43,3.34,92.22,4058.0085,194454496,22.48,0.57170916,96.8,89.76,high-risk from unsafe water,Middle Income,0.060176597819574205,7.174242451046234,0.08076
Pakistan,2011,PAK,5.6810956,36.84,52.03,3.53,4.43,3.17,92.4,4082.4495,198602736,20.93,0.6115551,96.77,90.03,high-risk from unsafe water,Middle Income,0.058990879158885304,7.011885777847492,0.08310999999999999
Pakistan,2011,PAK,5.6810956,36.84,52.03,3.53,4.43,3.17,92.4,4082.4495,198602736,20.93,0.6115551,96.77,90.03,high-risk from unsafe water,Middle Income,0.058990879158885304,7.011885777847492,0.08310999999999999
Pakistan,2013,PAK,5.446406,36.53,52.64,3.59,4.43,2.81,92.76,4266.7114,205337552,17.84,0.7026686,96.72,90.57,high-risk from unsafe water,Middle Income,0.055920458231624386,6.743637909932812,0.08771000000000001
Pakistan,2013,PAK,5.446406,36.53,52.64,3.59,4.43,2.81,92.76,4266.7114,205337552,17.84,0.7026686,96.72,90.57,high-risk from unsafe water,Middle Income,0.055920458231624386,6.743637909932812,0.08771000000000001
Pakistan,2013,PAK,5.446406,36.53,52.64,3.59,4.43,2.81,92.76,4266.7114,205337552,17.84,0.7026686,96.72,90.57,high-risk from unsafe water,Middle Income,0.055920458231624386,6.743637909932812,0.08771000000000001
Pakistan,2014,PAK,5.366467,36.37,52.95,3.62,4.42,2.64,92.94,4403.673,208251632,16.3,0.698412,96.69,90.84,high-risk from unsafe water,Middle Income,0.05535927804877899,6.624785538295325,0.08972000000000001
Pakistan,2014,PAK,5.366467,36.37,52.95,3.62,4.42,2.64,92.94,4403.673,208251632,16.3,0.698412,96.69,90.84,high-risk from unsafe water,Middle Income,0.05535927804877899,6.624785538295325,0.08972000000000001
Pakistan,2015,PAK,5.283995,36.2,53.25,3.66,4.42,2.47,93.11,4552.6055,210969296,14.78,0.7400205,96.67,91.11,high-risk from unsafe water,Middle Income,0.05375587924415314,6.512157105553406,0.09262000000000001
Pakistan,2015,PAK,5.283995,36.2,53.25,3.66,4.42,2.47,93.11,4552.6055,210969296,14.78,0.7400205,96.67,91.11,high-risk from unsafe water,Middle Income,0.05375587924415314,6.512157105553406,0.09262000000000001
Pakistan,2016,PAK,5.177752,36.03,53.56,3.69,4.42,2.3,93.28,4746.718,213524848,13.26,0.8632797,96.64,91.38,high-risk from unsafe water,Middle Income,0.052485647946697044,6.404209218779072,0.0962
Pakistan,2017,PAK,5.112944,35.86,53.87,3.72,4.42,2.12,93.46,4891.7197,216379648,11.75,0.9166915,96.62,91.65,high-risk from unsafe water,Middle Income,0.05087086563704919,6.2866573292512244,0.10004999999999999
Pakistan,2018,PAK,4.9307575,35.69,54.19,3.75,4.42,1.95,93.63,5113.434,219731488,10.25,1.1439958,96.59,91.91,high-risk from unsafe water,Middle Income,0.04721498996083802,6.153331105644722,0.09801
Pakistan,2018,PAK,4.9307575,35.69,54.19,3.75,4.42,1.95,93.63,5113.434,219731488,10.25,1.1439958,96.59,91.91,high-risk from unsafe water,Middle Income,0.04721498996083802,6.153331105644722,0.09801
Pakistan,2018,PAK,4.9307575,35.69,54.19,3.75,4.42,1.95,93.63,5113.434,219731488,10.25,1.1439958,96.59,91.91,high-risk from unsafe water,Middle Income,0.04721498996083802,6.153331105644722,0.09801
Pakistan,2019,PAK,4.762589,35.76,54.25,3.79,4.42,1.78,93.8,5157.5464,223293280,8.75,1.0810633,96.57,92.18,high-risk from unsafe water,Middle Income,0.04674686134755152,6.012662360461542,0.11179
Pakistan,2019,PAK,4.762589,35.76,54.25,3.79,4.42,1.78,93.8,5157.5464,223293280,8.75,1.0810633,96.57,92.18,high-risk from unsafe water,Middle Income,0.04674686134755152,6.012662360461542,0.11179
Pakistan,2019,PAK,4.762589,35.76,54.25,3.79,4.42,1.78,93.8,5157.5464,223293280,8.75,1.0810633,96.57,92.18,high-risk from unsafe water,Middle Income,0.04674686134755152,6.012662360461542,0.11179
Philippines,2002,PHL,1.8183844,38.44,48.29,3.01,7.46,2.79,89.75,4567.2344,81285576,10.67,0.97705805,96.19,84.27,high-risk from unsafe water,Middle Income,0.011905543979906102,10.261338370783028,0.11107
Philippines,2002,PHL,1.8183844,38.44,48.29,3.01,7.46,2.79,89.75,4567.2344,81285576,10.67,0.97705805,96.19,84.27,high-risk from unsafe water,Middle Income,0.011905543979906102,10.261338370783028,0.11107
Philippines,2003,PHL,1.722955,40.53,46.59,3.01,7.25,2.62,90.14,4703.6665,82942840,10.3,1.1142209,96.36,84.86,high-risk from unsafe water,Middle Income,0.010930407012829558,9.876388365770932,0.12255999999999999
Philippines,2005,PHL,1.5917835,44.23,43.68,3.0,6.81,2.28,90.91,5058.0474,86261248,9.55,1.2387373,96.68,86.06,high-risk from unsafe water,Middle Income,0.010759640296416764,9.092282087085039,0.12289000000000003
Philippines,2005,PHL,1.5917835,44.23,43.68,3.0,6.81,2.28,90.91,5058.0474,86261248,9.55,1.2387373,96.68,86.06,high-risk from unsafe water,Middle Income,0.010759640296416764,9.092282087085039,0.12289000000000003
Philippines,2005,PHL,1.5917835,44.23,43.68,3.0,6.81,2.28,90.91,5058.0474,86261248,9.55,1.2387373,96.68,86.06,high-risk from unsafe water,Middle Income,0.010759640296416764,9.092282087085039,0.12289000000000003
Philippines,2005,PHL,1.5917835,44.23,43.68,3.0,6.81,2.28,90.91,5058.0474,86261248,9.55,1.2387373,96.68,86.06,high-risk from unsafe water,Middle Income,0.010759640296416764,9.092282087085039,0.12289000000000003
Philippines,2005,PHL,1.5917835,44.23,43.68,3.0,6.81,2.28,90.91,5058.0474,86261248,9.55,1.2387373,96.68,86.06,high-risk from unsafe water,Middle Income,0.010759640296416764,9.092282087085039,0.12289000000000003
Philippines,2005,PHL,1.5917835,44.23,43.68,3.0,6.81,2.28,90.91,5058.0474,86261248,9.55,1.2387373,96.68,86.06,high-risk from unsafe water,Middle Income,0.010759640296416764,9.092282087085039,0.12289000000000003
Philippines,2006,PHL,1.5752782,44.68,43.63,2.99,6.59,2.1,91.3,5227.533,87901832,9.18,1.2122909,96.84,86.66,high-risk from unsafe water,Middle Income,0.010946791188606855,8.694038367710014,0.12361
Philippines,2007,PHL,1.5455444,44.82,43.89,2.99,6.37,1.93,91.7,5465.152,89561376,8.81,1.1753732,97.01,87.25,high-risk from unsafe water,Middle Income,0.01001564558364981,8.290050166268102,0.12440999999999999
Philippines,2007,PHL,1.5455444,44.82,43.89,2.99,6.37,1.93,91.7,5465.152,89561376,8.81,1.1753732,97.01,87.25,high-risk from unsafe water,Middle Income,0.01001564558364981,8.290050166268102,0.12440999999999999
Philippines,2007,PHL,1.5455444,44.82,43.89,2.99,6.37,1.93,91.7,5465.152,89561376,8.81,1.1753732,97.01,87.25,high-risk from unsafe water,Middle Income,0.01001564558364981,8.290050166268102,0.12440999999999999
Philippines,2008,PHL,1.4773862,44.96,44.15,2.98,6.15,1.76,92.09,5596.913,91252328,8.43,1.1642841,97.17,87.85,high-risk from unsafe water,Middle Income,0.009884076601311477,7.882549582735029,0.12558
Philippines,2009,PHL,1.4442078,45.1,44.4,2.98,5.93,1.59,92.48,5574.4526,92946952,8.06,1.2764082,97.33,88.45,high-risk from unsafe water,Middle Income,0.00938505223926009,7.477420023412924,0.12632000000000002
Sao Tome and Principe,2002,STP,3.0930843,26.59,42.84,12.82,8.07,9.69,82.25,2581.7236,149852,67.97,3.7499661,89.13,73.65,high-risk from unsafe water,Middle Income,0.04407014921389105,17.465899687691856,0.042144999999999995
Sao Tome and Principe,2002,STP,3.0930843,26.59,42.84,12.82,8.07,9.69,82.25,2581.7236,149852,67.97,3.7499661,89.13,73.65,high-risk from unsafe water,Middle Income,0.04407014921389105,17.465899687691856,0.042144999999999995
Sao Tome and Principe,2003,STP,2.532915,27.14,42.96,13.23,7.58,9.09,83.33,2724.494,153774,66.54,6.0474033,89.85,74.78,high-risk from unsafe water,Middle Income,0.03796480549377658,16.299894650591128,0.042145
Sao Tome and Principe,2004,STP,2.8049335,27.7,43.07,13.64,7.09,8.5,84.41,2750.4946,157714,65.11,5.1874843,90.57,75.91,high-risk from unsafe water,Middle Income,0.03448647551897739,15.197128980306124,0.052700000000000004
Sao Tome and Principe,2006,STP,2.7086055,28.82,43.23,14.47,6.12,7.36,86.52,3037.7756,165739,62.25,0.54853547,92.01,78.17,high-risk from unsafe water,Middle Income,0.03524819143351897,13.145367113352924,0.042144999999999995
Sao Tome and Principe,2006,STP,2.7086055,28.82,43.23,14.47,6.12,7.36,86.52,3037.7756,165739,62.25,0.54853547,92.01,78.17,high-risk from unsafe water,Middle Income,0.03524819143351897,13.145367113352924,0.042144999999999995
Sao Tome and Principe,2007,STP,2.311144,29.38,43.29,14.9,5.64,6.8,87.56,3072.0234,169859,60.82,1.6638855,92.73,79.31,high-risk from unsafe water,Middle Income,0.032674159155534885,12.17480380786417,0.042144999999999995
Sao Tome and Principe,2008,STP,2.1791215,29.95,43.32,15.32,5.16,6.25,88.59,3185.3728,174019,59.4,1.2229904,93.45,80.44,high-risk from unsafe water,Middle Income,0.03179537866554801,11.216016641860946,0.042144999999999995
Sao Tome and Principe,2008,STP,2.1791215,29.95,43.32,15.32,5.16,6.25,88.59,3185.3728,174019,59.4,1.2229904,93.45,80.44,high-risk from unsafe water,Middle Income,0.03179537866554801,11.216016641860946,0.042144999999999995
Sao Tome and Principe,2008,STP,2.1791215,29.95,43.32,15.32,5.16,6.25,88.59,3185.3728,174019,59.4,1.2229904,93.45,80.44,high-risk from unsafe water,Middle Income,0.03179537866554801,11.216016641860946,0.042144999999999995
Sao Tome and Principe,2010,STP,1.7430958,31.09,43.35,16.17,4.2,5.18,90.62,3324.9163,182154,56.55,2.047337,94.89,82.7,high-risk from unsafe water,Middle Income,0.02511611054382555,9.289941478089968,0.042145
Sao Tome and Principe,2010,STP,1.7430958,31.09,43.35,16.17,4.2,5.18,90.62,3324.9163,182154,56.55,2.047337,94.89,82.7,high-risk from unsafe water,Middle Income,0.02511611054382555,9.289941478089968,0.042145
Sao Tome and Principe,2011,STP,1.421605,31.67,43.34,16.6,3.73,4.66,91.61,3398.276,186058,55.13,2.2490468,95.61,83.83,high-risk from unsafe water,Middle Income,0.021993141923486226,8.317298906792505,0.042145
Sierra Leone,2002,SLE,7.2352304,5.2,36.89,6.01,16.1,35.8,48.1,1116.9664,5140120,25.13,2.8049378,79.06,30.6,high-risk from unsafe water,Middle Income,0.16666400784417484,50.14061928515288,0.0033339999999999997
Sierra Leone,2003,SLE,6.787721,5.43,37.85,6.18,16.12,34.42,49.46,1172.8911,5350917,24.65,2.200227,79.81,32.12,high-risk from unsafe water,Middle Income,0.1546740493264986,49.12877549773245,0.0033339999999999997
Sierra Leone,2003,SLE,6.787721,5.43,37.85,6.18,16.12,34.42,49.46,1172.8911,5350917,24.65,2.200227,79.81,32.12,high-risk from unsafe water,Middle Income,0.1546740493264986,49.12877549773245,0.0033339999999999997
Sierra Leone,2003,SLE,6.787721,5.43,37.85,6.18,16.12,34.42,49.46,1172.8911,5350917,24.65,2.200227,79.81,32.12,high-risk from unsafe water,Middle Income,0.1546740493264986,49.12877549773245,0.0033339999999999997
Sierra Leone,2004,SLE,6.5613785,5.66,38.81,6.34,16.14,33.05,50.81,1209.0588,5533329,24.17,2.0971227,80.55,33.64,high-risk from unsafe water,Middle Income,0.15622927897473654,48.30748361429439,0.00309
Sierra Leone,2004,SLE,6.5613785,5.66,38.81,6.34,16.14,33.05,50.81,1209.0588,5533329,24.17,2.0971227,80.55,33.64,high-risk from unsafe water,Middle Income,0.15622927897473654,48.30748361429439,0.00309
Sierra Leone,2005,SLE,6.308993,5.91,39.77,6.51,16.15,31.65,52.2,1230.1787,5683338,23.68,1.7210622,81.3,35.16,high-risk from unsafe water,Middle Income,0.14163313883495932,47.48707537718151,0.0033339999999999997
Sierra Leone,2005,SLE,6.308993,5.91,39.77,6.51,16.15,31.65,52.2,1230.1787,5683338,23.68,1.7210622,81.3,35.16,high-risk from unsafe water,Middle Income,0.14163313883495932,47.48707537718151,0.0033339999999999997
Sierra Leone,2005,SLE,6.308993,5.91,39.77,6.51,16.15,31.65,52.2,1230.1787,5683338,23.68,1.7210622,81.3,35.16,high-risk from unsafe water,Middle Income,0.14163313883495932,47.48707537718151,0.0033339999999999997
Sierra Leone,2006,SLE,6.2225757,6.17,40.75,6.68,16.15,30.24,53.6,1254.2368,5809778,23.16,1.0842268,82.04,36.68,high-risk from unsafe water,Middle Income,0.13308580809800305,46.55072878860432,0.0033339999999999997
Sierra Leone,2007,SLE,6.063006,6.45,41.71,6.86,16.15,28.84,55.01,1325.7787,5939169,22.66,1.0738451,82.79,38.2,high-risk from unsafe water,Middle Income,0.12630437019050983,45.37377198729317,0.0033339999999999997
Sierra Leone,2008,SLE,5.975324,6.73,42.66,7.03,16.14,27.45,56.41,1362.5461,6090861,22.15,0.6328678,83.54,39.73,high-risk from unsafe water,Middle Income,0.12105841850602074,43.89850630313185,0.0015500000000000002
Sierra Leone,2008,SLE,5.975324,6.73,42.66,7.03,16.14,27.45,56.41,1362.5461,6090861,22.15,0.6328678,83.54,39.73,high-risk from unsafe water,Middle Income,0.12105841850602074,43.89850630313185,0.0015500000000000002
Sierra Leone,2009,SLE,5.818078,7.01,43.59,7.2,16.12,26.08,57.8,1368.0308,6259845,21.65,0.9330921,84.28,41.25,high-risk from unsafe water,Middle Income,0.10899790649768486,42.28631859095553,0.0033339999999999997
Sierra Leone,2010,SLE,5.8626013,7.31,44.52,7.37,16.1,24.71,59.19,1401.5741,6436699,21.16,1.2722797,85.03,42.77,high-risk from unsafe water,Middle Income,0.10731385761552621,40.678257597566706,0.0021199999999999995
Sierra Leone,2010,SLE,5.8626013,7.31,44.52,7.37,16.1,24.71,59.19,1401.5741,6436699,21.16,1.2722797,85.03,42.77,high-risk from unsafe water,Middle Income,0.10731385761552621,40.678257597566706,0.0021199999999999995
Sierra Leone,2013,SLE,5.7003508,8.23,47.22,7.87,16.0,20.68,63.32,1914.7379,6964867,19.69,0.80621624,87.27,47.33,high-risk from unsafe water,Middle Income,0.10019272442675503,36.149893458123465,0.0033339999999999997
Sierra Leone,2014,SLE,5.1890173,8.56,48.1,8.03,15.96,19.36,64.68,1952.6921,7140700,19.21,1.3374571,88.01,48.85,high-risk from unsafe water,Middle Income,0.0913768958225384,34.7045107622502,0.0033339999999999997
Sierra Leone,2014,SLE,5.1890173,8.56,48.1,8.03,15.96,19.36,64.68,1952.6921,7140700,19.21,1.3374571,88.01,48.85,high-risk from unsafe water,Middle Income,0.0913768958225384,34.7045107622502,0.0033339999999999997
Sierra Leone,2014,SLE,5.1890173,8.56,48.1,8.03,15.96,19.36,64.68,1952.6921,7140700,19.21,1.3374571,88.01,48.85,high-risk from unsafe water,Middle Income,0.0913768958225384,34.7045107622502,0.0033339999999999997
Sierra Leone,2014,SLE,5.1890173,8.56,48.1,8.03,15.96,19.36,64.68,1952.6921,7140700,19.21,1.3374571,88.01,48.85,high-risk from unsafe water,Middle Income,0.0913768958225384,34.7045107622502,0.0033339999999999997
